accuracy_per_full_test,PPV_per_full_test,NPV_per_full_test,accuracy_per_simple_test,PPV_per_simple_test,NPV_per_simple_test,total_simple_test,avg_simple_test_per_full_test,positive_simple,negative_simple,TP_simple,TN_simple,PT_span,PT_max_span,CF_span,PT_angle,CF_angle,drop_out_span
0.7,0.8,0.6,0.53125,0.8,0.409090909090909,32,1.6,10,22,8,9,3,4.5,1.5,0.35,-0.4,0
0.65,1,0.3,0.46875,1,0.227272727272727,32,1.6,10,22,10,5,3,4.5,1.5,0.35,-0.35,0
0.6,1,0.2,0.4375,1,0.181818181818182,32,1.6,10,22,10,4,3,4.5,1.5,0.35,-0.3,0
0.55,1,0.1,0.34375,1,0.0454545454545455,32,1.6,10,22,10,1,3,4.5,1.5,0.35,-0.25,0
0.55,1,0.1,0.34375,1,0.0454545454545455,32,1.6,10,22,10,1,3,4.5,1.5,0.35,-0.2,0
0.5,1,0,0.3125,1,0,32,1.6,10,22,10,0,3,4.5,1.5,0.35,-0.15,0
0.5,1,0,0.3125,1,0,32,1.6,10,22,10,0,3,4.5,1.5,0.35,-0.1,0
0.5,1,0,0.3125,1,0,32,1.6,10,22,10,0,3,4.5,1.5,0.35,-0.05,0
0.9,0.75,1,0.823529411764706,0.75,0.846153846153846,34,1.7,8,26,6,22,3,4.5,1.5,0.4,-0.45,0
0.7,0.875,0.583333333333333,0.529411764705882,0.875,0.423076923076923,34,1.7,8,26,7,11,3,4.5,1.5,0.4,-0.4,0
0.55,1,0.25,0.382352941176471,1,0.192307692307692,34,1.7,8,26,8,5,3,4.5,1.5,0.4,-0.35,0
0.5,1,0.166666666666667,0.352941176470588,1,0.153846153846154,34,1.7,8,26,8,4,3,4.5,1.5,0.4,-0.3,0
0.45,1,0.0833333333333333,0.264705882352941,1,0.0384615384615385,34,1.7,8,26,8,1,3,4.5,1.5,0.4,-0.25,0
0.45,1,0.0833333333333333,0.264705882352941,1,0.0384615384615385,34,1.7,8,26,8,1,3,4.5,1.5,0.4,-0.2,0
0.4,1,0,0.235294117647059,1,0,34,1.7,8,26,8,0,3,4.5,1.5,0.4,-0.15,0
0.4,1,0,0.235294117647059,1,0,34,1.7,8,26,8,0,3,4.5,1.5,0.4,-0.1,0
0.4,1,0,0.235294117647059,1,0,34,1.7,8,26,8,0,3,4.5,1.5,0.4,-0.05,0
0.9,0.666666666666667,0.941176470588235,0.837837837837838,0.666666666666667,0.852941176470588,37,1.85,3,34,2,29,3,4.5,1.5,0.45,-0.45,0
0.65,1,0.588235294117647,0.486486486486487,1,0.441176470588235,37,1.85,3,34,3,15,3,4.5,1.5,0.45,-0.4,0
0.35,1,0.235294117647059,0.243243243243243,1,0.176470588235294,37,1.85,3,34,3,6,3,4.5,1.5,0.45,-0.35,0
0.3,1,0.176470588235294,0.216216216216216,1,0.147058823529412,37,1.85,3,34,3,5,3,4.5,1.5,0.45,-0.3,0
0.25,1,0.117647058823529,0.135135135135135,1,0.0588235294117647,37,1.85,3,34,3,2,3,4.5,1.5,0.45,-0.25,0
0.25,1,0.117647058823529,0.135135135135135,1,0.0588235294117647,37,1.85,3,34,3,2,3,4.5,1.5,0.45,-0.2,0
0.2,1,0.0588235294117647,0.108108108108108,1,0.0294117647058824,37,1.85,3,34,3,1,3,4.5,1.5,0.45,-0.15,0
0.15,1,0,0.0810810810810811,1,0,37,1.85,3,34,3,0,3,4.5,1.5,0.45,-0.1,0
0.15,1,0,0.0810810810810811,1,0,37,1.85,3,34,3,0,3,4.5,1.5,0.45,-0.05,0
0.55,0.307692307692308,1,0.5,0.307692307692308,0.666666666666667,28,1.4,13,15,4,10,3,4.5,2,0.05,-0.45,0
0.7,0.615384615384615,0.857142857142857,0.535714285714286,0.615384615384615,0.466666666666667,28,1.4,13,15,8,7,3,4.5,2,0.05,-0.4,0
0.75,0.846153846153846,0.571428571428571,0.535714285714286,0.846153846153846,0.266666666666667,28,1.4,13,15,11,4,3,4.5,2,0.05,-0.35,0
0.7,0.846153846153846,0.428571428571429,0.5,0.846153846153846,0.2,28,1.4,13,15,11,3,3,4.5,2,0.05,-0.3,0
0.7,0.846153846153846,0.428571428571429,0.5,0.846153846153846,0.2,28,1.4,13,15,11,3,3,4.5,2,0.05,-0.25,0
0.7,0.846153846153846,0.428571428571429,0.5,0.846153846153846,0.2,28,1.4,13,15,11,3,3,4.5,2,0.05,-0.2,0
0.7,0.846153846153846,0.428571428571429,0.5,0.846153846153846,0.2,28,1.4,13,15,11,3,3,4.5,2,0.05,-0.15,0
0.65,0.846153846153846,0.285714285714286,0.464285714285714,0.846153846153846,0.133333333333333,28,1.4,13,15,11,2,3,4.5,2,0.05,-0.1,0
0.65,0.846153846153846,0.285714285714286,0.464285714285714,0.846153846153846,0.133333333333333,28,1.4,13,15,11,2,3,4.5,2,0.05,-0.05,0
0.55,0.307692307692308,1,0.5,0.307692307692308,0.666666666666667,28,1.4,13,15,4,10,3,4.5,2,0.1,-0.45,0
0.7,0.615384615384615,0.857142857142857,0.535714285714286,0.615384615384615,0.466666666666667,28,1.4,13,15,8,7,3,4.5,2,0.1,-0.4,0
0.75,0.846153846153846,0.571428571428571,0.535714285714286,0.846153846153846,0.266666666666667,28,1.4,13,15,11,4,3,4.5,2,0.1,-0.35,0
0.7,0.846153846153846,0.428571428571429,0.5,0.846153846153846,0.2,28,1.4,13,15,11,3,3,4.5,2,0.1,-0.3,0
0.7,0.846153846153846,0.428571428571429,0.5,0.846153846153846,0.2,28,1.4,13,15,11,3,3,4.5,2,0.1,-0.25,0
0.7,0.846153846153846,0.428571428571429,0.5,0.846153846153846,0.2,28,1.4,13,15,11,3,3,4.5,2,0.1,-0.2,0
0.7,0.846153846153846,0.428571428571429,0.5,0.846153846153846,0.2,28,1.4,13,15,11,3,3,4.5,2,0.1,-0.15,0
0.65,0.846153846153846,0.285714285714286,0.464285714285714,0.846153846153846,0.133333333333333,28,1.4,13,15,11,2,3,4.5,2,0.1,-0.1,0
0.65,0.846153846153846,0.285714285714286,0.464285714285714,0.846153846153846,0.133333333333333,28,1.4,13,15,11,2,3,4.5,2,0.1,-0.05,0
0.55,0.307692307692308,1,0.5,0.307692307692308,0.666666666666667,28,1.4,13,15,4,10,3,4.5,2,0.15,-0.45,0
0.7,0.615384615384615,0.857142857142857,0.535714285714286,0.615384615384615,0.466666666666667,28,1.4,13,15,8,7,3,4.5,2,0.15,-0.4,0
0.75,0.846153846153846,0.571428571428571,0.535714285714286,0.846153846153846,0.266666666666667,28,1.4,13,15,11,4,3,4.5,2,0.15,-0.35,0
0.7,0.846153846153846,0.428571428571429,0.5,0.846153846153846,0.2,28,1.4,13,15,11,3,3,4.5,2,0.15,-0.3,0
0.7,0.846153846153846,0.428571428571429,0.5,0.846153846153846,0.2,28,1.4,13,15,11,3,3,4.5,2,0.15,-0.25,0
0.7,0.846153846153846,0.428571428571429,0.5,0.846153846153846,0.2,28,1.4,13,15,11,3,3,4.5,2,0.15,-0.2,0
0.7,0.846153846153846,0.428571428571429,0.5,0.846153846153846,0.2,28,1.4,13,15,11,3,3,4.5,2,0.15,-0.15,0
0.65,0.846153846153846,0.285714285714286,0.464285714285714,0.846153846153846,0.133333333333333,28,1.4,13,15,11,2,3,4.5,2,0.15,-0.1,0
0.65,0.846153846153846,0.285714285714286,0.464285714285714,0.846153846153846,0.133333333333333,28,1.4,13,15,11,2,3,4.5,2,0.15,-0.05,0
0.55,0.307692307692308,1,0.5,0.307692307692308,0.666666666666667,28,1.4,13,15,4,10,3,4.5,2,0.2,-0.45,0
0.7,0.615384615384615,0.857142857142857,0.535714285714286,0.615384615384615,0.466666666666667,28,1.4,13,15,8,7,3,4.5,2,0.2,-0.4,0
0.75,0.846153846153846,0.571428571428571,0.535714285714286,0.846153846153846,0.266666666666667,28,1.4,13,15,11,4,3,4.5,2,0.2,-0.35,0
0.7,0.846153846153846,0.428571428571429,0.5,0.846153846153846,0.2,28,1.4,13,15,11,3,3,4.5,2,0.2,-0.3,0
0.7,0.846153846153846,0.428571428571429,0.5,0.846153846153846,0.2,28,1.4,13,15,11,3,3,4.5,2,0.2,-0.25,0
0.7,0.846153846153846,0.428571428571429,0.5,0.846153846153846,0.2,28,1.4,13,15,11,3,3,4.5,2,0.2,-0.2,0
0.7,0.846153846153846,0.428571428571429,0.5,0.846153846153846,0.2,28,1.4,13,15,11,3,3,4.5,2,0.2,-0.15,0
0.65,0.846153846153846,0.285714285714286,0.464285714285714,0.846153846153846,0.133333333333333,28,1.4,13,15,11,2,3,4.5,2,0.2,-0.1,0
0.65,0.846153846153846,0.285714285714286,0.464285714285714,0.846153846153846,0.133333333333333,28,1.4,13,15,11,2,3,4.5,2,0.2,-0.05,0
0.55,0.307692307692308,1,0.482758620689655,0.307692307692308,0.625,29,1.45,13,16,4,10,3,4.5,2,0.25,-0.45,0
0.7,0.615384615384615,0.857142857142857,0.517241379310345,0.615384615384615,0.4375,29,1.45,13,16,8,7,3,4.5,2,0.25,-0.4,0
0.75,0.846153846153846,0.571428571428571,0.517241379310345,0.846153846153846,0.25,29,1.45,13,16,11,4,3,4.5,2,0.25,-0.35,0
0.7,0.846153846153846,0.428571428571429,0.482758620689655,0.846153846153846,0.1875,29,1.45,13,16,11,3,3,4.5,2,0.25,-0.3,0
0.7,0.846153846153846,0.428571428571429,0.482758620689655,0.846153846153846,0.1875,29,1.45,13,16,11,3,3,4.5,2,0.25,-0.25,0
0.7,0.846153846153846,0.428571428571429,0.482758620689655,0.846153846153846,0.1875,29,1.45,13,16,11,3,3,4.5,2,0.25,-0.2,0
0.7,0.846153846153846,0.428571428571429,0.482758620689655,0.846153846153846,0.1875,29,1.45,13,16,11,3,3,4.5,2,0.25,-0.15,0
0.65,0.846153846153846,0.285714285714286,0.448275862068966,0.846153846153846,0.125,29,1.45,13,16,11,2,3,4.5,2,0.25,-0.1,0
0.65,0.846153846153846,0.285714285714286,0.448275862068966,0.846153846153846,0.125,29,1.45,13,16,11,2,3,4.5,2,0.25,-0.05,0
0.6,0.333333333333333,1,0.517241379310345,0.333333333333333,0.647058823529412,29,1.45,12,17,4,11,3,4.5,2,0.3,-0.45,0
0.75,0.666666666666667,0.875,0.551724137931034,0.666666666666667,0.470588235294118,29,1.45,12,17,8,8,3,4.5,2,0.3,-0.4,0
0.8,0.916666666666667,0.625,0.551724137931034,0.916666666666667,0.294117647058824,29,1.45,12,17,11,5,3,4.5,2,0.3,-0.35,0
0.75,0.916666666666667,0.5,0.517241379310345,0.916666666666667,0.235294117647059,29,1.45,12,17,11,4,3,4.5,2,0.3,-0.3,0
0.75,0.916666666666667,0.5,0.517241379310345,0.916666666666667,0.235294117647059,29,1.45,12,17,11,4,3,4.5,2,0.3,-0.25,0
0.75,0.916666666666667,0.5,0.517241379310345,0.916666666666667,0.235294117647059,29,1.45,12,17,11,4,3,4.5,2,0.3,-0.2,0
0.75,0.916666666666667,0.5,0.517241379310345,0.916666666666667,0.235294117647059,29,1.45,12,17,11,4,3,4.5,2,0.3,-0.15,0
0.7,0.916666666666667,0.375,0.482758620689655,0.916666666666667,0.176470588235294,29,1.45,12,17,11,3,3,4.5,2,0.3,-0.1,0
0.7,0.916666666666667,0.375,0.482758620689655,0.916666666666667,0.176470588235294,29,1.45,12,17,11,3,3,4.5,2,0.3,-0.05,0
0.7,0.4,1,0.65625,0.4,0.772727272727273,32,1.6,10,22,4,17,3,4.5,2,0.35,-0.45,0
0.75,0.7,0.8,0.5625,0.7,0.5,32,1.6,10,22,7,11,3,4.5,2,0.35,-0.4,0
0.75,0.9,0.6,0.53125,0.9,0.363636363636364,32,1.6,10,22,9,8,3,4.5,2,0.35,-0.35,0
0.7,0.9,0.5,0.5,0.9,0.318181818181818,32,1.6,10,22,9,7,3,4.5,2,0.35,-0.3,0
0.65,0.9,0.4,0.40625,0.9,0.181818181818182,32,1.6,10,22,9,4,3,4.5,2,0.35,-0.25,0
0.65,0.9,0.4,0.40625,0.9,0.181818181818182,32,1.6,10,22,9,4,3,4.5,2,0.35,-0.2,0
0.65,0.9,0.4,0.40625,0.9,0.181818181818182,32,1.6,10,22,9,4,3,4.5,2,0.35,-0.15,0
0.6,0.9,0.3,0.375,0.9,0.136363636363636,32,1.6,10,22,9,3,3,4.5,2,0.35,-0.1,0
0.6,0.9,0.3,0.375,0.9,0.136363636363636,32,1.6,10,22,9,3,3,4.5,2,0.35,-0.05,0
0.8,0.5,1,0.764705882352941,0.5,0.846153846153846,34,1.7,8,26,4,22,3,4.5,2,0.4,-0.45,0
0.75,0.75,0.75,0.558823529411765,0.75,0.5,34,1.7,8,26,6,13,3,4.5,2,0.4,-0.4,0
0.65,0.875,0.5,0.441176470588235,0.875,0.307692307692308,34,1.7,8,26,7,8,3,4.5,2,0.4,-0.35,0
0.6,0.875,0.416666666666667,0.411764705882353,0.875,0.269230769230769,34,1.7,8,26,7,7,3,4.5,2,0.4,-0.3,0
0.55,0.875,0.333333333333333,0.323529411764706,0.875,0.153846153846154,34,1.7,8,26,7,4,3,4.5,2,0.4,-0.25,0
0.55,0.875,0.333333333333333,0.323529411764706,0.875,0.153846153846154,34,1.7,8,26,7,4,3,4.5,2,0.4,-0.2,0
0.55,0.875,0.333333333333333,0.323529411764706,0.875,0.153846153846154,34,1.7,8,26,7,4,3,4.5,2,0.4,-0.15,0
0.5,0.875,0.25,0.294117647058824,0.875,0.115384615384615,34,1.7,8,26,7,3,3,4.5,2,0.4,-0.1,0
0.5,0.875,0.25,0.294117647058824,0.875,0.115384615384615,34,1.7,8,26,7,3,3,4.5,2,0.4,-0.05,0
0.9,0.333333333333333,1,0.837837837837838,0.333333333333333,0.882352941176471,37,1.85,3,34,1,30,3,4.5,2,0.45,-0.45,0
0.8,1,0.764705882352941,0.567567567567568,1,0.529411764705882,37,1.85,3,34,3,18,3,4.5,2,0.45,-0.4,0
0.55,1,0.470588235294118,0.351351351351351,1,0.294117647058824,37,1.85,3,34,3,10,3,4.5,2,0.45,-0.35,0
0.5,1,0.411764705882353,0.324324324324324,1,0.264705882352941,37,1.85,3,34,3,9,3,4.5,2,0.45,-0.3,0
0.45,1,0.352941176470588,0.243243243243243,1,0.176470588235294,37,1.85,3,34,3,6,3,4.5,2,0.45,-0.25,0
0.45,1,0.352941176470588,0.243243243243243,1,0.176470588235294,37,1.85,3,34,3,6,3,4.5,2,0.45,-0.2,0
0.45,1,0.352941176470588,0.243243243243243,1,0.176470588235294,37,1.85,3,34,3,6,3,4.5,2,0.45,-0.15,0
0.35,1,0.235294117647059,0.189189189189189,1,0.117647058823529,37,1.85,3,34,3,4,3,4.5,2,0.45,-0.1,0
0.35,1,0.235294117647059,0.189189189189189,1,0.117647058823529,37,1.85,3,34,3,4,3,4.5,2,0.45,-0.05,0
0.55,0.307692307692308,1,0.5,0.307692307692308,0.666666666666667,28,1.4,13,15,4,10,3,4.5,2.5,0.05,-0.45,0
0.65,0.538461538461538,0.857142857142857,0.5,0.538461538461538,0.466666666666667,28,1.4,13,15,7,7,3,4.5,2.5,0.05,-0.4,0
0.6,0.538461538461538,0.714285714285714,0.428571428571429,0.538461538461538,0.333333333333333,28,1.4,13,15,7,5,3,4.5,2.5,0.05,-0.35,0
0.65,0.615384615384615,0.714285714285714,0.464285714285714,0.615384615384615,0.333333333333333,28,1.4,13,15,8,5,3,4.5,2.5,0.05,-0.3,0
0.7,0.692307692307692,0.714285714285714,0.5,0.692307692307692,0.333333333333333,28,1.4,13,15,9,5,3,4.5,2.5,0.05,-0.25,0
0.7,0.692307692307692,0.714285714285714,0.5,0.692307692307692,0.333333333333333,28,1.4,13,15,9,5,3,4.5,2.5,0.05,-0.2,0
0.7,0.692307692307692,0.714285714285714,0.5,0.692307692307692,0.333333333333333,28,1.4,13,15,9,5,3,4.5,2.5,0.05,-0.15,0
0.65,0.692307692307692,0.571428571428571,0.464285714285714,0.692307692307692,0.266666666666667,28,1.4,13,15,9,4,3,4.5,2.5,0.05,-0.1,0
0.65,0.692307692307692,0.571428571428571,0.464285714285714,0.692307692307692,0.266666666666667,28,1.4,13,15,9,4,3,4.5,2.5,0.05,-0.05,0
0.55,0.307692307692308,1,0.5,0.307692307692308,0.666666666666667,28,1.4,13,15,4,10,3,4.5,2.5,0.1,-0.45,0
0.65,0.538461538461538,0.857142857142857,0.5,0.538461538461538,0.466666666666667,28,1.4,13,15,7,7,3,4.5,2.5,0.1,-0.4,0
0.6,0.538461538461538,0.714285714285714,0.428571428571429,0.538461538461538,0.333333333333333,28,1.4,13,15,7,5,3,4.5,2.5,0.1,-0.35,0
0.65,0.615384615384615,0.714285714285714,0.464285714285714,0.615384615384615,0.333333333333333,28,1.4,13,15,8,5,3,4.5,2.5,0.1,-0.3,0
0.7,0.692307692307692,0.714285714285714,0.5,0.692307692307692,0.333333333333333,28,1.4,13,15,9,5,3,4.5,2.5,0.1,-0.25,0
0.7,0.692307692307692,0.714285714285714,0.5,0.692307692307692,0.333333333333333,28,1.4,13,15,9,5,3,4.5,2.5,0.1,-0.2,0
0.7,0.692307692307692,0.714285714285714,0.5,0.692307692307692,0.333333333333333,28,1.4,13,15,9,5,3,4.5,2.5,0.1,-0.15,0
0.65,0.692307692307692,0.571428571428571,0.464285714285714,0.692307692307692,0.266666666666667,28,1.4,13,15,9,4,3,4.5,2.5,0.1,-0.1,0
0.65,0.692307692307692,0.571428571428571,0.464285714285714,0.692307692307692,0.266666666666667,28,1.4,13,15,9,4,3,4.5,2.5,0.1,-0.05,0
0.55,0.307692307692308,1,0.5,0.307692307692308,0.666666666666667,28,1.4,13,15,4,10,3,4.5,2.5,0.15,-0.45,0
0.65,0.538461538461538,0.857142857142857,0.5,0.538461538461538,0.466666666666667,28,1.4,13,15,7,7,3,4.5,2.5,0.15,-0.4,0
0.6,0.538461538461538,0.714285714285714,0.428571428571429,0.538461538461538,0.333333333333333,28,1.4,13,15,7,5,3,4.5,2.5,0.15,-0.35,0
0.65,0.615384615384615,0.714285714285714,0.464285714285714,0.615384615384615,0.333333333333333,28,1.4,13,15,8,5,3,4.5,2.5,0.15,-0.3,0
0.7,0.692307692307692,0.714285714285714,0.5,0.692307692307692,0.333333333333333,28,1.4,13,15,9,5,3,4.5,2.5,0.15,-0.25,0
0.7,0.692307692307692,0.714285714285714,0.5,0.692307692307692,0.333333333333333,28,1.4,13,15,9,5,3,4.5,2.5,0.15,-0.2,0
0.7,0.692307692307692,0.714285714285714,0.5,0.692307692307692,0.333333333333333,28,1.4,13,15,9,5,3,4.5,2.5,0.15,-0.15,0
0.65,0.692307692307692,0.571428571428571,0.464285714285714,0.692307692307692,0.266666666666667,28,1.4,13,15,9,4,3,4.5,2.5,0.15,-0.1,0
0.65,0.692307692307692,0.571428571428571,0.464285714285714,0.692307692307692,0.266666666666667,28,1.4,13,15,9,4,3,4.5,2.5,0.15,-0.05,0
0.55,0.307692307692308,1,0.5,0.307692307692308,0.666666666666667,28,1.4,13,15,4,10,3,4.5,2.5,0.2,-0.45,0
0.65,0.538461538461538,0.857142857142857,0.5,0.538461538461538,0.466666666666667,28,1.4,13,15,7,7,3,4.5,2.5,0.2,-0.4,0
0.6,0.538461538461538,0.714285714285714,0.428571428571429,0.538461538461538,0.333333333333333,28,1.4,13,15,7,5,3,4.5,2.5,0.2,-0.35,0
0.65,0.615384615384615,0.714285714285714,0.464285714285714,0.615384615384615,0.333333333333333,28,1.4,13,15,8,5,3,4.5,2.5,0.2,-0.3,0
0.7,0.692307692307692,0.714285714285714,0.5,0.692307692307692,0.333333333333333,28,1.4,13,15,9,5,3,4.5,2.5,0.2,-0.25,0
0.7,0.692307692307692,0.714285714285714,0.5,0.692307692307692,0.333333333333333,28,1.4,13,15,9,5,3,4.5,2.5,0.2,-0.2,0
0.7,0.692307692307692,0.714285714285714,0.5,0.692307692307692,0.333333333333333,28,1.4,13,15,9,5,3,4.5,2.5,0.2,-0.15,0
0.65,0.692307692307692,0.571428571428571,0.464285714285714,0.692307692307692,0.266666666666667,28,1.4,13,15,9,4,3,4.5,2.5,0.2,-0.1,0
0.65,0.692307692307692,0.571428571428571,0.464285714285714,0.692307692307692,0.266666666666667,28,1.4,13,15,9,4,3,4.5,2.5,0.2,-0.05,0
0.55,0.307692307692308,1,0.482758620689655,0.307692307692308,0.625,29,1.45,13,16,4,10,3,4.5,2.5,0.25,-0.45,0
0.65,0.538461538461538,0.857142857142857,0.482758620689655,0.538461538461538,0.4375,29,1.45,13,16,7,7,3,4.5,2.5,0.25,-0.4,0
0.6,0.538461538461538,0.714285714285714,0.413793103448276,0.538461538461538,0.3125,29,1.45,13,16,7,5,3,4.5,2.5,0.25,-0.35,0
0.65,0.615384615384615,0.714285714285714,0.448275862068966,0.615384615384615,0.3125,29,1.45,13,16,8,5,3,4.5,2.5,0.25,-0.3,0
0.7,0.692307692307692,0.714285714285714,0.482758620689655,0.692307692307692,0.3125,29,1.45,13,16,9,5,3,4.5,2.5,0.25,-0.25,0
0.7,0.692307692307692,0.714285714285714,0.482758620689655,0.692307692307692,0.3125,29,1.45,13,16,9,5,3,4.5,2.5,0.25,-0.2,0
0.7,0.692307692307692,0.714285714285714,0.482758620689655,0.692307692307692,0.3125,29,1.45,13,16,9,5,3,4.5,2.5,0.25,-0.15,0
0.65,0.692307692307692,0.571428571428571,0.448275862068966,0.692307692307692,0.25,29,1.45,13,16,9,4,3,4.5,2.5,0.25,-0.1,0
0.65,0.692307692307692,0.571428571428571,0.448275862068966,0.692307692307692,0.25,29,1.45,13,16,9,4,3,4.5,2.5,0.25,-0.05,0
0.6,0.333333333333333,1,0.517241379310345,0.333333333333333,0.647058823529412,29,1.45,12,17,4,11,3,4.5,2.5,0.3,-0.45,0
0.7,0.583333333333333,0.875,0.517241379310345,0.583333333333333,0.470588235294118,29,1.45,12,17,7,8,3,4.5,2.5,0.3,-0.4,0
0.65,0.583333333333333,0.75,0.448275862068966,0.583333333333333,0.352941176470588,29,1.45,12,17,7,6,3,4.5,2.5,0.3,-0.35,0
0.7,0.666666666666667,0.75,0.482758620689655,0.666666666666667,0.352941176470588,29,1.45,12,17,8,6,3,4.5,2.5,0.3,-0.3,0
0.75,0.75,0.75,0.517241379310345,0.75,0.352941176470588,29,1.45,12,17,9,6,3,4.5,2.5,0.3,-0.25,0
0.75,0.75,0.75,0.517241379310345,0.75,0.352941176470588,29,1.45,12,17,9,6,3,4.5,2.5,0.3,-0.2,0
0.75,0.75,0.75,0.517241379310345,0.75,0.352941176470588,29,1.45,12,17,9,6,3,4.5,2.5,0.3,-0.15,0
0.7,0.75,0.625,0.482758620689655,0.75,0.294117647058824,29,1.45,12,17,9,5,3,4.5,2.5,0.3,-0.1,0
0.7,0.75,0.625,0.482758620689655,0.75,0.294117647058824,29,1.45,12,17,9,5,3,4.5,2.5,0.3,-0.05,0
0.7,0.4,1,0.65625,0.4,0.772727272727273,32,1.6,10,22,4,17,3,4.5,2.5,0.35,-0.45,0
0.8,0.7,0.9,0.65625,0.7,0.636363636363636,32,1.6,10,22,7,14,3,4.5,2.5,0.35,-0.4,0
0.75,0.7,0.8,0.59375,0.7,0.545454545454545,32,1.6,10,22,7,12,3,4.5,2.5,0.35,-0.35,0
0.8,0.8,0.8,0.625,0.8,0.545454545454545,32,1.6,10,22,8,12,3,4.5,2.5,0.35,-0.3,0
0.75,0.8,0.7,0.53125,0.8,0.409090909090909,32,1.6,10,22,8,9,3,4.5,2.5,0.35,-0.25,0
0.75,0.8,0.7,0.53125,0.8,0.409090909090909,32,1.6,10,22,8,9,3,4.5,2.5,0.35,-0.2,0
0.75,0.8,0.7,0.53125,0.8,0.409090909090909,32,1.6,10,22,8,9,3,4.5,2.5,0.35,-0.15,0
0.7,0.8,0.6,0.5,0.8,0.363636363636364,32,1.6,10,22,8,8,3,4.5,2.5,0.35,-0.1,0
0.7,0.8,0.6,0.5,0.8,0.363636363636364,32,1.6,10,22,8,8,3,4.5,2.5,0.35,-0.05,0
0.8,0.5,1,0.764705882352941,0.5,0.846153846153846,34,1.7,8,26,4,22,3,4.5,2.5,0.4,-0.45,0
0.8,0.75,0.833333333333333,0.647058823529412,0.75,0.615384615384615,34,1.7,8,26,6,16,3,4.5,2.5,0.4,-0.4,0
0.75,0.75,0.75,0.588235294117647,0.75,0.538461538461538,34,1.7,8,26,6,14,3,4.5,2.5,0.4,-0.35,0
0.7,0.75,0.666666666666667,0.529411764705882,0.75,0.461538461538462,34,1.7,8,26,6,12,3,4.5,2.5,0.4,-0.3,0
0.65,0.75,0.583333333333333,0.441176470588235,0.75,0.346153846153846,34,1.7,8,26,6,9,3,4.5,2.5,0.4,-0.25,0
0.65,0.75,0.583333333333333,0.441176470588235,0.75,0.346153846153846,34,1.7,8,26,6,9,3,4.5,2.5,0.4,-0.2,0
0.65,0.75,0.583333333333333,0.441176470588235,0.75,0.346153846153846,34,1.7,8,26,6,9,3,4.5,2.5,0.4,-0.15,0
0.6,0.75,0.5,0.411764705882353,0.75,0.307692307692308,34,1.7,8,26,6,8,3,4.5,2.5,0.4,-0.1,0
0.6,0.75,0.5,0.411764705882353,0.75,0.307692307692308,34,1.7,8,26,6,8,3,4.5,2.5,0.4,-0.05,0
0.9,0.333333333333333,1,0.837837837837838,0.333333333333333,0.882352941176471,37,1.85,3,34,1,30,3,4.5,2.5,0.45,-0.45,0
0.85,1,0.823529411764706,0.648648648648649,1,0.617647058823529,37,1.85,3,34,3,21,3,4.5,2.5,0.45,-0.4,0
0.8,1,0.764705882352941,0.594594594594595,1,0.558823529411765,37,1.85,3,34,3,19,3,4.5,2.5,0.45,-0.35,0
0.75,1,0.705882352941177,0.540540540540541,1,0.5,37,1.85,3,34,3,17,3,4.5,2.5,0.45,-0.3,0
0.7,1,0.647058823529412,0.459459459459459,1,0.411764705882353,37,1.85,3,34,3,14,3,4.5,2.5,0.45,-0.25,0
0.7,1,0.647058823529412,0.459459459459459,1,0.411764705882353,37,1.85,3,34,3,14,3,4.5,2.5,0.45,-0.2,0
0.7,1,0.647058823529412,0.459459459459459,1,0.411764705882353,37,1.85,3,34,3,14,3,4.5,2.5,0.45,-0.15,0
0.65,1,0.588235294117647,0.432432432432432,1,0.382352941176471,37,1.85,3,34,3,13,3,4.5,2.5,0.45,-0.1,0
0.65,1,0.588235294117647,0.432432432432432,1,0.382352941176471,37,1.85,3,34,3,13,3,4.5,2.5,0.45,-0.05,0
0.5,0.230769230769231,1,0.464285714285714,0.230769230769231,0.666666666666667,28,1.4,13,15,3,10,3,4.5,3,0.05,-0.45,0
0.65,0.461538461538462,1,0.571428571428571,0.461538461538462,0.666666666666667,28,1.4,13,15,6,10,3,4.5,3,0.05,-0.4,0
0.55,0.461538461538462,0.714285714285714,0.392857142857143,0.461538461538462,0.333333333333333,28,1.4,13,15,6,5,3,4.5,3,0.05,-0.35,0
0.6,0.538461538461538,0.714285714285714,0.428571428571429,0.538461538461538,0.333333333333333,28,1.4,13,15,7,5,3,4.5,3,0.05,-0.3,0
0.65,0.615384615384615,0.714285714285714,0.464285714285714,0.615384615384615,0.333333333333333,28,1.4,13,15,8,5,3,4.5,3,0.05,-0.25,0
0.65,0.615384615384615,0.714285714285714,0.464285714285714,0.615384615384615,0.333333333333333,28,1.4,13,15,8,5,3,4.5,3,0.05,-0.2,0
0.65,0.615384615384615,0.714285714285714,0.464285714285714,0.615384615384615,0.333333333333333,28,1.4,13,15,8,5,3,4.5,3,0.05,-0.15,0
0.65,0.615384615384615,0.714285714285714,0.464285714285714,0.615384615384615,0.333333333333333,28,1.4,13,15,8,5,3,4.5,3,0.05,-0.1,0
0.65,0.615384615384615,0.714285714285714,0.464285714285714,0.615384615384615,0.333333333333333,28,1.4,13,15,8,5,3,4.5,3,0.05,-0.05,0
